order_detail_id,order_id,product_id,quantity,discount,sales,cost,profit
19219,4245,561,2,20,17666.65,11604.36,-56.3
19220,2066,355,4,0,22525.69,20113.67,2412.02
19221,3230,546,5,0,13002.27,11698.06,1304.21
19222,2497,581,5,15,11416.41,8139.19,3277.22
19223,5044,31,1,20,7112.66,3991.16,3121.5
19224,331,410,2,10,3591.95,3240.44,351.51
19225,4007,455,3,5,4334.18,3423.61,910.57
19226,7341,334,2,10,20388.71,14510.09,5878.62
19227,3022,145,3,15,19173.21,16976.74,2196.47
19228,6674,594,5,30,10441.91,5754.91,4687
19229,8919,421,4,20,14459.04,9094.17,5364.87
19230,3626,61,1,30,20778.71,18254.12,2524.59
19231,3478,278,4,5,585.43,470.02,115.41
19232,4922,183,4,20,24933.27,21057.45,3875.82
19233,1170,521,4,15,5555.46,5096.32,459.14
19234,9516,501,5,30,9488.42,8614.27,-269
19235,6525,242,1,10,4750.59,3674.93,1075.66
19236,5956,472,3,10,4136.63,2358.49,1778.14
19237,6590,441,5,15,18987.87,16410.7,2577.17
19238,5579,253,4,10,19191.41,13386.21,5805.2
19239,6762,170,1,0,7565.36,5522.54,2042.82
19240,4357,527,4,10,7649.04,4331.88,3317.16
19241,8467,197,1,5,19981.91,15036.96,4944.95
19242,7675,444,1,10,14425.59,12290.11,2135.48
19243,9928,442,1,10,15809.57,13790.36,2019.21
19244,936,460,3,10,8706.81,5464.29,3242.52
19245,98,113,5,15,6317.85,4338.6,1979.25
19246,6067,71,2,20,469.62,289.47,-154.11
19247,9976,347,4,5,12600.29,7010.73,5589.56
19248,108,585,4,20,14824.46,12402.91,2421.55
19249,687,304,5,10,23555.46,15075.07,8480.39
19250,4842,317,5,20,1338.54,843.93,-696.64
19251,1534,296,4,20,1790.08,1699.97,90.11
19252,7809,544,4,30,478.09,334.6,143.49
19253,3064,7,5,30,8900.26,6335.27,-475.81
19254,4749,564,2,20,1191.14,1015.09,176.05
19255,878,163,4,20,23312.7,18096.22,5216.48
19256,2573,568,3,30,21618.56,14777.79,6840.77
19257,1529,182,4,5,18958.43,17097.46,1860.97
19258,9406,553,5,20,5518.53,3721.97,1796.56
19259,3489,492,2,5,13172.46,8925.26,4247.2
19260,860,176,4,20,16253.01,9908.34,6344.67
19261,6637,16,1,5,7182.29,5627.71,1554.58
19262,2472,442,2,5,547.97,413.43,134.54
19263,5540,569,2,10,21301.86,18420.19,2881.67
19264,9764,359,5,0,14540.88,11466.76,3074.12
19265,4197,180,5,10,22189.13,20596.46,1592.67
19266,685,51,2,5,19382.6,15390.04,3992.56
19267,7203,588,1,20,17409.11,15022.15,2386.96
19268,1744,193,5,30,660.64,435.63,-492.4
19269,3977,565,2,5,9854.73,6393.74,3460.99
19270,8998,349,2,15,4116.83,3455.21,661.62
19271,6978,292,4,30,16992.47,12560.61,-735.47
19272,6557,506,3,30,11409.1,7427.76,3981.34
19273,6471,508,1,15,24623.23,16141.96,8481.27
19274,7604,64,2,20,14425.58,12323.17,2102.41
19275,8608,155,2,30,19514.83,18522.34,992.49
19276,3166,146,3,10,23717.76,21417.72,2300.04
19277,1628,276,3,5,12712.5,9812.14,2900.36
19278,1169,148,1,0,21673.88,14096.93,7576.95
19279,9003,9,1,30,4415.32,4081.96,-260.24
19280,4514,183,2,20,10266.12,8058.47,2207.65
19281,9073,219,4,5,5258.86,3293.14,1965.72
19282,1739,200,3,0,14418.32,8637.57,5780.75
19283,2953,132,1,15,23376.4,21450.87,1925.53
19284,941,35,4,5,10203.84,6894.41,3309.43
19285,9818,303,5,10,5902.36,4826.76,1075.6
19286,1178,367,1,20,10211.68,8764.07,1447.61
19287,6349,182,3,5,1033.27,922.28,110.99
19288,4025,80,3,10,889.77,745.26,144.51
19289,5874,361,1,5,6891.91,5331.34,1560.57
19290,5037,549,1,30,20593.53,18617.27,-367.62
19291,8449,416,4,30,1281.07,1049.53,231.54
19292,6697,114,1,20,1691.81,1459.23,232.58
19293,6367,317,5,15,20855.44,17940.32,2915.12
19294,31,556,5,5,2301.18,1973.64,327.54
19295,2495,317,3,5,8110.48,5022.12,3088.36
19296,7625,154,5,15,1715.61,1513.63,201.98
19297,1278,265,4,30,13726.63,10539.14,3187.49
19298,1387,498,3,30,10626.77,9248.76,1378.01
19299,856,572,5,0,10178.65,6261.31,3917.34
19300,7576,155,4,30,14251.97,11710.78,-691.84
19301,6336,250,4,20,7500.12,4702.07,2798.05
19302,6465,200,5,15,22336.3,16151.53,6184.77
19303,7906,105,3,10,12777.89,7803.91,4973.98
19304,221,434,5,5,13541.05,12832.1,708.95
19305,4004,156,4,20,17145.37,11224.04,-596.16
19306,1181,108,4,0,14085.53,9481.56,4603.97
19307,1680,462,5,10,14740.88,11832.93,2907.95
19308,685,155,1,30,5525.44,4957.73,-98.7
19309,6315,509,3,15,17106.57,9784.29,7322.28
19310,6182,115,3,5,2926.93,2008.64,918.29
19311,363,164,2,20,18112.91,17139.68,973.23
19312,6609,582,4,0,12155.97,10359.81,1796.16
19313,2658,433,5,30,7728.91,6856.62,872.29
19314,4332,103,2,0,11264.7,7864.89,3399.81
19315,5855,146,1,15,16426.4,11297.89,5128.51
19316,4329,8,3,0,5973.33,4574.62,1398.71
19317,8559,375,2,10,19275.16,17538.73,1736.43
19318,9220,392,1,0,5165.29,3119.19,2046.1
19319,6606,378,4,15,19511.8,16520.27,2991.53
19320,7585,242,1,10,19289.56,15653.27,3636.29
19321,1032,321,4,20,16357.96,13404.11,2953.85
19322,2313,111,3,5,10165.77,9192.51,973.26
19323,8135,448,1,0,16362.72,15198.6,1164.12
19324,1387,561,5,15,10959.19,6391.75,4567.44
19325,3760,163,4,5,9192.87,6827.41,2365.46
19326,9653,454,3,0,8837.29,7824.6,1012.69
19327,8488,359,5,5,8223.13,7564.03,659.1
19328,2763,344,4,15,13613.62,12726.12,887.5
19329,9576,563,5,5,9341,8336.73,1004.27
19330,3726,554,3,15,22106.09,16163.9,5942.19
19331,6428,54,1,5,10141.64,9462.83,678.81
19332,7233,255,4,5,18406.27,17403.09,1003.18
19333,6235,502,4,10,18212.08,16108.31,2103.77
19334,2919,211,2,10,10444.9,8032.5,2412.4
19335,8868,393,4,20,22403.74,18879.96,3523.78
19336,1629,224,3,30,10676.65,9424.31,1252.34
19337,7096,592,1,10,22540.94,12853.97,9686.97
19338,1280,328,2,30,1284.02,784.47,499.55
19339,6385,84,2,15,8168.39,5058.37,3110.02
19340,1465,244,3,5,14997.14,9292.41,5704.73
19341,3368,197,3,30,21076,19362.81,1713.19
19342,2578,291,5,0,711.84,571.2,140.64
19343,217,564,2,20,18861.52,10939.5,-620.11
19344,3063,468,5,10,12784.87,11609.61,1175.26
19345,6231,538,5,15,9687.97,6882.21,2805.76
19346,6945,234,3,15,1295.82,1112.65,183.17
19347,9774,113,5,10,4630.17,3330.86,1299.31
19348,6658,89,5,15,14766.97,13626.97,1140
19349,4402,595,5,0,10804.86,6217.98,4586.88
19350,6836,280,3,20,6649.3,5596.27,1053.03
19351,8919,148,4,15,13785.26,10188.76,3596.5
19352,2636,451,3,20,21349.38,12506.05,8843.33
19353,9382,452,5,15,24199.67,19154.97,5044.7
19354,7574,242,1,5,5500.96,3273.35,2227.61
19355,394,175,5,5,553.52,387.09,166.43
19356,7951,164,3,15,10741.77,7739.83,3001.94
19357,4929,376,2,5,10948.01,6558.33,4389.68
19358,4436,178,5,0,6026.11,4164.18,1861.93
19359,8254,585,4,5,10812.64,7337.66,3474.98
19360,3092,187,1,20,8738.36,8261.16,477.2
19361,3349,37,3,5,5297.27,4673.8,623.47
19362,2110,44,1,5,22560.58,18647.21,3913.37
19363,4893,109,3,0,18162.08,14713.35,3448.73
19364,5209,441,5,0,19431.25,10881.57,8549.68
19365,6461,166,4,0,10236.14,7364,2872.14
19366,4033,17,1,0,3592.05,2034.03,1558.02
19367,3173,165,4,0,8478.74,6904.11,1574.63
19368,8591,75,5,20,16261.36,11792.69,4468.67
19369,5396,61,4,30,22095.97,12937.71,-78.21
19370,9135,341,4,15,5547.58,3876.79,1670.79
19371,4042,266,5,5,8515.62,6105.01,2410.61
19372,6884,539,1,20,1853.26,1235.26,-783.55
19373,5961,413,2,15,16319.57,12812.09,3507.48
19374,8942,468,3,20,3573.84,3171.72,402.12
19375,6910,484,1,5,11748.73,9444.36,2304.37
19376,9776,378,5,15,13247.18,8518.06,4729.12
19377,4098,27,5,30,14155.56,10459.19,3696.37
19378,9569,105,3,20,14750.26,11269.34,3480.92
19379,1850,103,1,15,12782.94,8752.3,4030.64
19380,9870,354,2,15,17105.52,13779.12,3326.4
19381,1947,421,4,10,19203.9,15096.37,4107.53
19382,682,55,5,20,24133.4,19328.1,4805.3
19383,4283,196,2,0,19316.68,18299.92,1016.76
19384,335,361,2,30,24590.99,19789.46,4801.53
19385,8908,489,5,20,17175.58,10694.62,6480.96
19386,5982,121,2,20,22507.83,18352.3,-182.96
19387,2267,513,4,10,22604.31,21168.5,1435.81
19388,5044,166,5,30,19639.72,17108.12,2531.6
19389,2100,267,4,0,18971.57,15308.96,3662.61
19390,6949,117,2,15,5553.14,4612.61,940.53
19391,4854,22,3,15,22333.75,15790.68,6543.07
19392,2145,74,4,0,3117.86,2157.47,960.39
19393,5459,563,2,10,23820.27,15125.02,8695.25
19394,3968,487,1,5,882.14,714.54,167.6
19395,9679,242,2,15,1802.47,1573.51,228.96
19396,4420,526,5,5,24959.7,19649.22,5310.48
19397,6882,553,1,20,10578.57,9506.87,1071.7
19398,2243,28,4,10,8806.85,7153.65,1653.2
19399,933,562,3,0,1730.08,1295.13,434.95
19400,4254,557,4,30,1993.11,1773.98,-348.6
19401,4008,230,3,15,19824.03,12302.08,7521.95
19402,1881,79,5,0,13775.89,7592.04,6183.85
19403,4398,50,4,5,2274.68,1423.3,851.38
19404,6330,570,4,30,18212.27,16605.57,1606.7
19405,4970,365,3,10,11977.2,6878.02,5099.18
19406,6259,228,3,10,9595.56,6483.82,3111.74
19407,2850,53,5,30,17766.56,16072.28,1694.28
19408,2326,542,2,15,11443.65,6420.9,5022.75
19409,6683,190,1,30,24521.21,21871.51,2649.7
19410,8523,99,2,30,19253.83,10942.06,-80.08
19411,9497,138,2,20,22412.98,15729.92,6683.06
19412,6646,323,2,20,6948.37,5509.79,-689.93
19413,8072,4,1,10,21268.4,17442.98,3825.42
19414,182,59,4,20,6572.65,4599.5,1973.15
19415,9655,23,2,0,21395.96,20301.8,1094.16
19416,6824,204,4,20,20491.86,12013.37,8478.49
19417,3954,75,1,20,2317.5,1492.53,824.97
19418,4234,78,3,10,21928.77,13090.52,8838.25
19419,6956,226,4,30,15040,8992.1,6047.9
19420,3064,181,1,30,17894.58,10624.16,7270.42
19421,4263,148,4,5,20600.79,17462.92,3137.87
19422,2183,187,2,5,17322.78,11396.56,5926.22
19423,7629,148,4,15,24778.83,22470.97,2307.86
19424,773,74,4,15,23460.6,15643.56,7817.04
19425,3639,102,3,15,435.48,337.74,97.74
19426,6753,433,1,5,12087.84,10399.07,1688.77
19427,1140,461,4,20,22308.39,13260.16,9048.23
19428,2675,165,3,20,1698.4,1077.73,-505.2
19429,4137,128,1,5,21611.57,14173.02,7438.55
19430,1839,232,3,5,3162.61,2485.54,677.07
19431,3685,392,4,0,12099.05,6999.75,5099.3
19432,1764,443,2,0,7433.71,6840.49,593.22
19433,2786,121,2,10,22552.17,21005.68,1546.49
19434,2141,155,3,5,12364.14,9253.17,3110.97
19435,8347,146,2,5,23244.16,13542.35,9701.81
19436,8928,209,5,20,11573.28,7450.85,-451.46
19437,1265,153,5,5,13711.75,11811.68,1900.07
19438,8607,99,5,15,23046.01,13057.66,9988.35
19439,5971,211,5,10,19226.39,18064.01,1162.38
19440,1897,272,2,10,12566.84,8523.08,4043.76
19441,2483,183,4,10,2635.33,1576.5,1058.83
19442,3493,564,3,15,7297.93,5771.45,1526.48
19443,5822,335,4,5,9654.87,6537.37,3117.5
19444,4799,345,3,15,22437.7,20519.07,1918.63
19445,2374,310,3,10,1063.65,971.82,91.83
19446,7196,374,4,20,12232.16,10911.84,-274.82
19447,6174,307,2,15,2639.57,2404.19,235.38
19448,5685,139,3,30,8685.84,6601.58,2084.26
19449,9512,503,2,5,6780.8,5082.82,1697.98
19450,2384,362,3,20,18319.56,13614.97,4704.59
19451,6253,211,1,15,18922.49,13610.73,5311.76
19452,1207,167,5,15,10010.02,6124.97,3885.05
19453,2223,585,2,5,1368.7,998.65,370.05
19454,8759,333,1,30,15395.68,9173.81,6221.87
19455,8638,345,5,15,22500.41,19404.07,3096.34
19456,6281,9,4,30,12943.56,10003.84,-582.99
19457,6691,292,5,20,3934.58,3159.23,775.35
19458,2867,225,2,30,751,628.08,-283.32
19459,1024,398,2,10,2195.5,1806.29,389.21
19460,128,381,3,10,23660.51,19925.09,3735.42
19461,4616,199,1,30,7064.82,5838.23,1226.59
19462,1958,464,1,30,22895.64,20900.03,1995.61
19463,9471,169,1,5,24795.6,20405.53,4390.07
19464,5443,30,1,10,3023.97,2481.13,542.84
19465,2176,190,3,15,15580.02,13615.69,1964.33
19466,6700,148,1,30,9651.31,7311.89,2339.42
19467,8378,37,3,30,672.8,437.25,235.55
19468,9664,348,2,30,7781.31,4819.54,2961.77
19469,5636,416,2,5,1713.21,1415.78,297.43
19470,2265,150,4,0,8210.86,4813.55,3397.31
19471,3704,403,3,5,16468.22,11544.51,4923.71
19472,1740,36,2,20,17515.92,10627.56,6888.36
19473,1056,139,5,30,12023.17,6710.95,5312.22
19474,3681,115,1,5,14906.16,8404.63,6501.53
19475,3496,403,4,10,2734.23,1540.19,1194.04
19476,1980,244,1,0,6230.06,5564.27,665.79
19477,3913,577,5,0,5209.69,3534.44,1675.25
19478,7857,262,5,15,9954.68,8256.89,1697.79
19479,9978,354,3,15,12261.29,10414.83,1846.46
19480,3074,205,4,10,21154.17,16916.4,4237.77
19481,1964,94,5,15,13743.83,9507.65,4236.18
19482,1151,337,2,10,2692.09,2387.15,304.94
19483,4221,122,5,5,10768.39,7526.1,3242.29
19484,7502,545,3,0,4505.68,4253.79,251.89
19485,3497,437,4,10,13741.09,11399.21,2341.88
19486,1435,591,5,5,21708.4,17380.71,4327.69
19487,4110,21,1,10,2475.96,1817.99,657.97
19488,8497,413,1,10,14893.05,9002.38,5890.67
19489,8811,417,1,15,20452.39,16574.04,3878.35
19490,8510,205,3,20,5573.51,4781.83,791.68
19491,871,404,5,10,13487.09,7849.53,5637.56
19492,1046,527,2,30,1335.02,910.78,-328.18
19493,2918,83,4,5,17412.79,16372.22,1040.57
19494,979,478,3,10,2449.63,1561.84,887.79
19495,5120,141,4,30,9948.1,6397.97,3550.13
19496,3287,390,5,10,21310.84,18181.3,3129.54
19497,6655,468,1,10,10364.23,7706.93,2657.3
19498,4060,6,4,20,19234.93,15384.2,3850.73
19499,15,76,5,10,6419.53,3882.99,2536.54
19500,2529,272,5,0,1956.22,1635.91,320.31
19501,9753,256,2,15,12380.94,8935.36,3445.58
19502,8533,479,4,30,7377.15,6929.78,447.37
19503,4364,283,3,20,10250.73,9009.82,1240.91
19504,7492,269,4,5,11108.13,10006.48,1101.65
19505,6218,87,2,15,18813.21,15892.92,2920.29
19506,5360,469,3,10,9272.04,5446.92,3825.12
19507,9712,65,3,15,16640.31,14076.27,2564.04
19508,4087,206,5,15,13464.09,7686.32,5777.77
19509,832,225,3,20,21366.81,12873.17,-722.57
19510,8314,352,1,30,21170.9,18227.98,2942.92
19511,1684,347,3,30,11570.59,10763.04,807.55
19512,3985,383,4,10,7448.21,6120.59,1327.62
19513,1343,550,2,5,20204.43,16411.32,3793.11
19514,1507,424,1,0,20884.66,15718.36,5166.3
19515,897,469,2,30,19473.55,14083.55,5390
19516,5130,83,1,5,10850.32,8101.88,2748.44
19517,5541,440,3,0,8564.95,6169,2395.95
19518,5603,148,3,0,5424,3700.75,1723.25
19519,8304,543,4,10,19762.58,15118.78,4643.8
19520,4460,460,5,10,3779.42,2221.65,1557.77
19521,6919,50,3,20,9464.24,7665.47,-609.05
19522,8942,506,3,10,14939.84,8831.14,6108.7
19523,4188,190,4,20,21590.85,16230.07,5360.78
19524,6193,197,1,0,12025.22,10896.1,1129.12
19525,1000,195,5,15,20201.91,15839.7,4362.21
19526,5677,521,3,20,18049.8,11782.88,6266.92
19527,1370,313,1,15,7823.62,4855,2968.62
19528,6586,20,1,0,14019.75,9071.76,4947.99
19529,1157,186,3,15,13270.81,12232.4,1038.41
19530,3617,442,4,5,16409.08,13254.65,3154.43
19531,422,590,5,15,1763.58,1067.91,695.67
19532,1736,561,1,5,15335.34,11806.05,3529.29
19533,2036,356,4,0,16704.54,11711.25,4993.29
19534,3500,490,2,15,4817.9,3404.24,1413.66
19535,1228,22,1,5,8137.82,7146.28,991.54
19536,3267,503,2,10,19780.48,17107.75,2672.73
19537,5410,468,1,10,8106.48,6332.86,1773.62
19538,5827,577,5,10,6459.66,3640.88,2818.78
19539,5337,373,3,30,3362.61,2236.46,1126.15
19540,822,438,4,10,23068.55,13269.27,9799.28
19541,6698,164,5,15,15079.72,8544.61,6535.11
19542,8600,60,3,5,12050.24,11154.22,896.02
19543,1390,528,1,20,19983.57,16608.92,-350.06
19544,6104,260,5,5,12523.95,10534.73,1989.22
19545,1071,373,3,30,6624.64,5610.53,1014.11
19546,563,299,3,10,20768.5,12346.04,8422.46
19547,4667,144,1,20,24696.51,15593.51,9103
19548,1021,476,3,5,486.72,346.47,140.25
19549,3348,186,5,10,17871.57,15641.04,2230.53
19550,5939,346,5,5,5038.77,3042.48,1996.29
19551,5464,340,1,0,572.19,543.13,29.06
19552,1774,349,5,0,17315.03,14651.03,2664
19553,2362,181,1,10,23183.07,19089.45,4093.62
19554,6992,584,5,20,9664.82,6939.69,2725.13
19555,7187,323,2,30,17420,14116.11,3303.89
19556,9560,353,1,20,14122.26,7924.32,6197.94
19557,4899,294,3,0,1696.86,1030.8,666.06
19558,6442,548,1,0,1102.7,746.55,356.15
19559,4475,410,5,0,18030.56,15652.26,2378.3
19560,8228,362,4,20,24830.38,23226.79,1603.59
19561,9843,472,2,30,19138.03,16768.54,-481.84
19562,3147,536,3,0,13376.82,11608.78,1768.04
19563,7790,284,2,20,11135.75,6151.7,4984.05
19564,7571,479,5,0,11897.88,11117.25,780.63
19565,6011,446,2,0,21156.39,14283.83,6872.56
19566,3423,547,2,15,5493.07,3826.59,1666.48
19567,8648,20,3,10,22314.27,20673,1641.27
19568,4687,314,2,10,8148.01,6214.24,1933.77
19569,2612,239,3,10,2812.21,1581.11,1231.1
19570,4799,216,4,0,9080.29,8042.52,1037.77
19571,3825,516,3,10,24333.89,16921.94,7411.95
19572,4968,118,3,30,22336.52,20607.99,1728.53
19573,3773,20,5,5,2827.69,1886.34,941.35
19574,6755,572,2,30,855.86,543.34,312.52
19575,5323,49,3,0,15637.52,11354.19,4283.33
19576,2158,161,2,30,14487.01,9632.72,-704.57
19577,1991,456,4,10,23209.8,18544.75,4665.05
19578,312,33,5,5,2682.7,1827.7,855
19579,9979,229,1,15,8279.4,6442.36,1837.04
19580,9743,66,3,0,24524.72,13820.95,10703.77
19581,1507,62,2,5,9639.81,8146.22,1493.59
19582,6053,332,1,20,16782.33,14274.78,2507.55
19583,6795,65,4,15,16050.93,14164.41,1886.52
19584,9502,547,1,5,11580.14,9801.46,1778.68
19585,2720,30,2,30,19106.27,17755.33,1350.94
19586,3142,533,4,20,17901.49,11464.78,6436.71
19587,4020,576,5,5,4990.79,3119.57,1871.22
19588,4077,445,4,20,5069.77,4217.29,852.48
19589,7786,233,1,10,12204.94,10471.51,1733.43
19590,9678,421,2,5,10973.87,6435.67,4538.2
19591,9984,193,4,0,11451.84,10741.37,710.47
19592,7213,194,2,10,23887.24,22062.17,1825.07
19593,9437,326,4,5,13867.51,8741.68,5125.83
19594,7045,445,5,0,1020.46,604.79,415.67
19595,2738,295,1,20,20581.68,14548.64,6033.04
19596,2288,445,2,5,11571.44,6914.88,4656.56
19597,1921,481,4,5,8933.38,8439.27,494.11
19598,6395,342,2,5,13180.91,7251.09,5929.82
19599,1911,501,1,20,14369.1,9540.32,4828.78
19600,5446,115,3,15,8200.24,5829.24,2371
19601,2661,316,1,5,22066.37,16048.74,6017.63
19602,8322,485,1,20,11968.01,9792.25,2175.76
19603,7990,296,4,5,19497.75,18063.39,1434.36
19604,4399,596,1,5,2064.91,1490.64,574.27
19605,9473,22,3,10,5571.45,3667.14,1904.31
19606,5843,316,3,15,8563.37,7279.59,1283.78
19607,3107,586,5,30,4760.83,4366.51,394.32
19608,4432,330,4,30,9452.37,8894.58,557.79
19609,9211,150,1,10,9210.79,6525.06,2685.73
19610,1396,233,2,20,2142.33,1199.8,942.53
19611,1382,501,3,30,5964.11,4958.99,1005.12
19612,518,241,5,20,23710.06,18763.01,4947.05
19613,1401,345,3,0,5124.98,4114.29,1010.69
19614,582,324,2,10,1094.05,846.07,247.98
19615,5594,353,2,30,12970.94,7970.7,-751.2
19616,9815,219,5,15,17895.05,10604.45,7290.6
19617,5236,366,5,0,15516.46,9197.99,6318.47
19618,5450,383,2,15,21400.55,14303.27,7097.28
19619,4517,224,4,10,6009.23,4516.21,1493.02
19620,9445,256,2,15,10713.96,9851.17,862.79
19621,8091,344,3,5,23180.32,12819.81,10360.51
19622,6848,220,4,15,7542.85,6402.43,1140.42
19623,9113,429,3,15,21885.81,17927.29,3958.52
19624,9649,582,1,10,4402,3772.23,629.77
19625,5599,107,3,15,5355.56,3494.81,1860.75
19626,4572,548,5,15,7325.81,6348.03,977.78
19627,5109,428,2,15,823.89,662.54,161.35
19628,1937,440,5,0,11397.95,8914.6,2483.35
19629,9304,74,2,15,23098.41,18396.45,4701.96
19630,9914,354,1,0,11833.44,9250.85,2582.59
19631,7567,297,4,0,3193.62,2633.61,560.01
19632,2162,339,1,15,15097.72,9892.63,5205.09
19633,2742,589,3,10,9784.23,5872.59,3911.64
19634,7838,96,3,10,11847.32,7002.26,4845.06
19635,409,257,5,5,6402.72,3959.99,2442.73
19636,3964,128,5,30,11370.55,7531.97,3838.58
19637,7522,305,2,30,20303.98,15359.66,4944.32
19638,8242,177,3,15,9183.14,6920.18,2262.96
19639,9647,310,1,30,20497.35,14284.64,6212.71
19640,672,313,2,0,3078.4,2413.91,664.49
19641,2908,235,2,15,5583.56,4847.04,736.52
19642,2359,551,1,0,2247.71,1326.12,921.59
19643,3208,295,5,10,10308.67,6056.07,4252.6
19644,1004,200,4,15,7063.98,4417.74,2646.24
19645,6168,103,1,15,20616.55,11348.72,9267.83
19646,9411,191,5,5,20631.88,13262.48,7369.4
19647,9124,157,1,5,24821.12,13824.38,10996.74
19648,6675,230,5,15,13326.86,12313.6,1013.26
19649,1700,115,5,0,12054.89,10567.15,1487.74
19650,7244,337,2,5,4974.75,3920.79,1053.96
19651,1372,361,3,5,4572.22,3285.1,1287.12
19652,6271,300,4,10,3270.4,1819.55,1450.85
19653,3237,191,1,20,4057.77,3841.68,-507.29
19654,8422,169,1,0,18271.71,15748.43,2523.28
19655,7923,381,4,30,3123.49,2250.43,873.06
19656,1904,18,3,15,15322.64,8745.24,6577.4
19657,1209,245,3,30,20384.84,15818.63,4566.21
19658,7208,281,5,0,10396.64,9674.2,722.44
19659,6168,219,4,20,2528.13,1607.47,920.66
19660,1888,202,3,5,6069.78,4365.21,1704.57
19661,6491,302,5,20,1174.47,750.6,423.87
19662,7350,303,1,30,19316.08,14930.35,4385.73
19663,7317,515,3,5,15198.69,10889.66,4309.03
19664,1325,526,1,30,1045.47,617.02,428.45
19665,1147,253,3,0,18531.82,11376.92,7154.9
19666,347,251,3,10,11953.84,11137.23,816.61
19667,1486,371,3,20,11074.51,7622.29,3452.22
19668,8039,295,2,15,19816.44,17220.84,2595.6
19669,8274,296,3,30,15651.19,9980.94,5670.25
19670,9313,459,4,5,22661.54,13712.28,8949.26
19671,4709,42,5,0,16541.16,9228.34,7312.82
19672,9303,171,4,5,5373.27,3905.46,1467.81
19673,925,177,1,20,9723.34,6500.04,3223.3
19674,1991,299,4,0,6882.9,5275.06,1607.84
19675,6708,373,5,5,18018.16,15676.77,2341.39
19676,2128,193,3,15,11351.18,9885.16,1466.02
19677,8173,504,3,15,8762.8,7380.21,1382.59
19678,1491,445,1,10,3792.14,2404.27,1387.87
19679,7488,167,3,0,3899.78,2955.41,944.37
19680,7237,5,2,5,22917.57,20188.58,2728.99
19681,8130,492,1,10,11675.52,11006.12,669.4
19682,4997,518,4,20,13816.76,12151.13,1665.63
19683,6853,324,4,0,7594.47,4531.67,3062.8
19684,1793,61,4,5,20407.97,16763.48,3644.49
19685,414,280,5,30,21784.17,20389.98,1394.19
19686,9122,85,2,20,10114.16,7693.17,2420.99
19687,645,529,1,10,4096.25,2362.31,1733.94
19688,3376,428,4,5,20309.66,19120.95,1188.71
19689,3566,18,3,5,14064.7,8602.35,5462.35
19690,6971,184,4,30,4406.92,3851.59,555.33
19691,5716,566,3,30,15575.06,11655.19,3919.87
19692,8946,583,1,15,22596.7,20641.11,1955.59
19693,7142,434,3,0,24515.69,21759.46,2756.23
19694,4753,302,5,5,10425.39,8867.32,1558.07
19695,689,592,5,30,15566.85,13916.05,1650.8
19696,2398,253,5,20,17712,15943.78,1768.22
19697,295,412,4,20,9336.18,7087.81,2248.37
19698,6525,232,1,10,10141.65,8357.77,1783.88
19699,7974,386,4,30,2295.59,1631.93,-433.49
19700,6292,365,2,15,6342.32,3734.98,2607.34
19701,3968,273,4,5,19241.02,11180.75,8060.27
19702,6778,45,3,20,9781.57,8066.89,1714.68
19703,1157,411,4,0,11051.5,7228.32,3823.18
19704,5697,309,3,20,5148.14,3851.21,1296.93
19705,3038,452,4,30,14207.3,11132.82,3074.48
19706,1786,260,2,30,14896.56,10095.35,4801.21
19707,658,396,4,30,12761.48,9405.48,3356
19708,7158,525,4,20,8484.61,6983.4,-405.23
19709,8043,319,2,15,23921.51,15760.51,8161
19710,5180,190,5,5,12442.91,7897.35,4545.56
19711,9392,229,2,20,4938.23,3294.48,1643.75
19712,465,302,5,10,18254.98,15130.04,3124.94
19713,9579,333,4,10,20387.52,19097.76,1289.76
19714,9512,570,3,30,8168.59,6492.43,1676.16
19715,6183,106,3,0,6742.03,4347.36,2394.67
19716,1384,404,5,0,21727.08,16448.66,5278.42
19717,439,253,4,30,18972.53,12309.77,-729.34
19718,393,533,4,20,11358.28,7775.77,-442.51
19719,2925,339,5,10,23023.53,13199.06,9824.47
19720,7266,450,2,15,9125.11,5282.99,3842.12
19721,5638,114,5,0,22711.15,14765,7946.15
19722,3401,145,4,10,6152.39,5606.39,546
19723,7665,290,5,15,24932.25,19119.22,5813.03
19724,397,420,3,20,7881.64,6208.53,1673.11
19725,5047,45,5,0,18625.05,15355.3,3269.75
19726,7321,179,2,20,23280.72,20179.05,3101.67
19727,4745,502,1,0,2500.76,1462.87,1037.89
19728,9962,438,1,10,14760.21,11525.14,3235.07
19729,4496,197,1,0,6126.03,4811.52,1314.51
19730,8853,347,1,30,7897.39,6285.37,1612.02
19731,6856,274,1,5,18636.08,15386.98,3249.1
19732,9946,194,2,10,10008.33,8155.78,1852.55
19733,6502,25,3,15,19012.22,13362.83,5649.39
19734,4054,302,5,5,19904.98,14269.53,5635.45
19735,4267,92,3,5,14584.24,10252.87,4331.37
19736,175,496,4,5,20484.48,14345.96,6138.52
19737,8486,471,5,20,14781.53,11022.08,3759.45
19738,7581,320,1,20,17345.74,12205.76,5139.98
19739,6207,253,3,20,9775.41,8981.23,794.18
19740,2635,487,1,20,11976.58,9117.23,2859.35
19741,6470,369,4,10,18494.88,13649.33,4845.55
19742,7433,209,1,20,9141.99,5038.46,4103.53
19743,4266,99,2,30,17475.29,11867.2,5608.09
19744,6705,79,2,30,6552.95,5834.99,717.96
